212643452	212643448,212643455,212697015
212643455	212643452,212643460,212731612
212643460	212643465,212643455,212697018
212643465	212643460,212643467,212697025
212643467	212643465,212643469,212870974
212643469	212643467,212697029,212643473
212643473	212643476,212697032,212643469
212643476	212906211,212643473,212632105
212643478	212910450,212632105,212643481
212643481	212643478,212643484,212697035
212643484	212911788,212643481,212643486
212643486	212643484,212643488,212697039
212643488	212643490,212643486,212697042,212804458
212643490	212643488,212697049,212643493
212643493	212697051,212643490,212715549
212643616	212643619,212852344,212766955
212643619	212643616,212643622
212643622	212643629,212644641
212643629	212644643,212643622,212643619
212643822	212768219,212768215,212643824
212643824	212774605,212643822,212643845
212643845	212905450,212643824,212643852
212643852	212677079,212612766,212677077,212643845
212643864	212676074,212641126,212608772
212643868	212643872,212641126,212888810,212691120
212643872	212684857,212684856,212643868
212644158	212644161,212920059,212668912
212644161	212644165,212644158
212644165	212644168,212644161,212668918
212644168	212644165
212644635	212644638
212644638	212644641,212932432,212644635
212644641	212643622,212644638,212766958
212644643	212644647,212643629
212644647	212644643
212644690	212644693,212713507,212733081
212644693	212795707,212644690,212713512
212644713	212644722,212650519,3186788668
212644722	212644713,212875568,212875542
212645414	212645417,212623547,212769047
212645417	212645421,212623551,212645414,212769039
212645421	212645417,212623553,212673158
212645532	212713400,212645534,5743055667
212645534	212645532
212645672	212645675,2500057018,212839842
212645675	212645672,212899158,212645679
212645679	212799842,2500057014
212645958	212650493,212646033,212650510,212664648
212646033	212650510,212645958,3186788674,212650516
212646069	212643330,212838284,212838282
212646220	212646224,212970775,212955717,212925546
212646224	212646220,212710782,212710780
212646232	212646235,212673122,212673119
212646235	212646232,212719155,212719152,212646238
212646238	212769466,212846581,212646235,212841059
212647055	212647058,212722438,212694326
212647058	212647055
212647066	212647069,212864378,212787888
212647069	212647066,212767812,212767809
212647084	212677079,212647087,212677084
212647087	212647084,212601250
212647913	212647922,212647913
212647922	212709853,212647913
212648116	212648119,212736994,212766134
212648119	212648116
212648635	212648750,212674822
212648750	8867119745,212648635,8867119739
212649079	212649082,5706037702,212866235
212649082	212649079,5706065431,212825016
212649483	212649487
212649487	212649491,212649483,212823467,212721239
212649491	212599428,212649487,212721240,5780078924
212649754	212677072,212649764,5703187403
212649764	212667659,212649754,212667662
212649820	212901100,212649822,212650530,212901104
212649822	212649825,212649820,212719973,212719968
212649825	212649822,822472517,212662499
212650094	212852274,5842717472,212719158
212650115	212650119,212710778,212710776
212650119	212650115,212940203,212699589
212650332	212677523
212650410	212827025,212650415,212623887
212650415	212846849,212650410,212651730
212650467	212919795,212650493
212650493	212645958,212933212,5676400835,212650467
212650510	212646033,212768112,212645958
212650516	212650519,5676355158,212646033
212650519	212650516,212875568
212650530	212874042,212650533,212649820,212874076
212650533	212650530
212650628	212684244,212650631,3640944021
212650631	212624424,212650632,212744421
212650632	212650634,212624937,212677785
212650634	212624940,212765270,212650636
212650636	212624944,212765262
212650647	212728122,212728118
212650649	212650647,212668897,212643320
212650655	212650658
212650658	212650655,212650716,212728675
212650716	3092206370,212692004,212650658
212650727	212650730,212769194,212720476
212650730	212650727,212758272,212706446
212651423	212651425,212683723,212683714
212651425	212651423,212713507,212713512
212651550	212651554,212894220,212704274
212651554	212777379,212651550,212651558
212651558	212651554,212704290,212729196
212651594	212651599,212678804,212710762
212651599	212861684,212651594,212710769
212651608	212651614,212768223,212633065
212651614	212651617,212651608
212651617	212651614,212629295,212651620
212651620	212651617,212629283,212633068,212679970
212651718	212651720,212771019
212651720	212643304,212651718,212713419
212651724	212651728,212637236,212643304
212651728	212651730,212651724,212754624
212651730	212651733,212651728,212754620,212650415
212651733	212651737,212651730,212846852
212651737	212651738,212651733,212637263
212651738	212651737,212637269,212651740,212846860
212651740	212651743,212651738
212651743	212784112,212651745,212651740
212651745	212651746,212651743,212712234
212651746	212712237,212651745,212651747
212651747	212712239,212651750,212651746
212651750	212661316,212651752,212651747
212651752	212661321,212651754,212651750
212651754	212656923,212651752,212651761
212651761	212651764,212656923,212651754
212651764	212683510,212651761,212874469
212654322	212654327,5675942248
212654327	212654322,212654329,212835058,212956016
212654329	212654331,212654327
212654331	212654329,212979773,212654333,212933263
212654333	212936719,212654335,212654331
212654335	212654337,212654333
212654337	212795715,212654339,212654335
212654339	212676614,212654337,212801424
212654359	5784663599,1243480501,212712194
212654421	212654424,212843590,212751455
212654424	212654427,212654421,212751457
212654427	212654432,212654424,212694334
212654432	212654435,212654427,212722438,212722447
212654435	212654432,212751466,212858564,212654439
212654439	212919024,212751468,212654441,212654435
212654441	212654439,5757820707,212823455
212654928	212865863,212654931,5654655137
212654931	212663712,212654928,11965951755
212654940	212654956,212772286,3616412667
212654956	212654940,3415688729,1242602978
212655305	5773732053,212655309,212836570
212655309	212655313,212833992,212754457,212655305
212655313	212655309,212754461,212766091
212655327	212836573,212836574,212655329
212655329	212655327,212601407,212851657,212785925
212655685	212839912,212655688,212839919
212655688	212655685
212655995	212657869,6937268311
212656001	212758719,212655995
212656004	212656001
212656007	212631656
212656031	212656033,1506481428,212857080
212656033	212656031
212656649	212656651,212876447,212712525
212656651	212656649,212706778,212706766
212656797	3186788668,212727781,212684192
212656921	212656923,212661323,212661321
212656923	212651754,212656921,212651761
212657249	212657286,212631472
212657281	212662380,212657283,212662382
212657283	212657286,212657281,212733084,212844520
212657286	212657283,212657249
212657515	2926831786,212709746,212729272
212657622	212657625
212657625	212657626,212920521,212836570,212657622
212657626	212657628,212657625,212704126
212657628	212657626,212657629,212836572
212657629	212704134,212657628,212785923
212657655	5771820888,212784110,212828593
212657700	212671795,212784946,212657712,9735631032
212657712	212657700
212657718	212657720,212836797,212631830
212657720	212657723,212657718,212836802
212657723	212657720,212712536,212712540
212657801	212657803,212717076,212692845
212657803	212657801,212808900,212692842
212657854	212657855,212839905,212839908,12284608253
212657855	212744753,212744750,212657857,212657854
212657857	212657860,212657855,212904177,212908690
212657860	212863145,212657857,212863147
212657867	1260394616,212770196
212657869	212758719,1260394616
212658684	212658686,212685726,212874486
212658686	212658688,212658684,212983354
212658688	212658690,212658686,212803483
212658690	212658692,212658688,212803489
212658692	212658694,212658690,212842791
212658694	212658696,212658692,212709008
212658696	212658698,212658694,212685937,212685933
212658698	212658700,212658696,212836693
212658700	212658702,212658698,212667898
212658702	212658700,212685752,212598981
212658883	212658885,212667662,212677056
212658885	212658883
212658897	212711573,212745157
212659151	212703233,212703231
212659167	212792339,212659178,212792340
212659178	212840896,212836640,212659167
212659261	212630295
212659361	212659379,212712264,212712268
212659379	212788417,212846893,212659361
212660800	212808771,5842955303,5842958175,212705968
212660874	212660876,212927066,2942744969
212660876	212660874,212660879
212660879	212660876,212671870,212660882
212660882	2942716854,212660879,2942706305,212729296,212729286
212660885	212914378,2271213766
212660888	2942706303,212660885,212834446
212660892	212660888,212766934
212661316	212661318,212712242,212651750
212661318	212661321,212661316,212712256
212661321	212661318,212651752,212656921
212661323	212656921,212874469,212712259
212662354	212878732,212598957,5757800873
212662361	212662364,212802067,5757800873
212662364	212662361,5757787497,212802065,212668937
212662380	212657281,212599037,212713502
212662382	212713504,212657281,212662384
212662384	212662382,212733081,212733084
212662481	212719973,822472510
212662499	212649825
212662512	212710215,5661602428,212773100,212612704
212662518	212962941,212662512
212662519	212814442,212662518,212684772
212662532	212763124,212833904,212605092
212662990	212839353,212663002,212863140
212663002	212766958,212662990,212890726
212663366	212663368,212687863,212715950
212663368	212663370,212663366,212784460
212663370	212663368,212663374,212693955
212663374	212888550,212811265,212663370
212663709	212663712,212630422,7828134453
212663712	212863159,212654931,212663709
212663727	212663734,212732058,5783025777
212663734	212630438,212663727,212760512,212712196
212664447	212664450,212912929,212792530
212664450	212664454,212664447,212912931,212792536
212664454	212664450,212751414,212751412
212664648	3632923442,212664657,212813987,212645958
212664657	212913487,5772050604,212664648
212664669	5772050604,212871211,212664672,212875517
212664672	5661623625,212664669,212980144
212664676	212664679,212702522,212702504
212664679	212664683,212664676,212982089
212664683	212664685,212664679,212814843
212664685	212664683,212664688,212754586,212754580
212664688	212839854,212839860,212664685
212664702	212862568,212664710,212813074
212664710	212664714,212841039,212829211,212664702
212664714	212664710,212857733,212769018
212664871	212664874,212768215,212768212
212664874	212664871,212765260,212765262
212665013	212665024,212757794
212665024	212821536,212641534
212665154	212808738,212624285,5854268693
212665158	212681413,212912137,212624285,212665164
212665164	212681416,212896322,212665158,212665169
212665169	212673116,212665164,5842739022
212665180	5842739022,212673099
212665207	212665210,212673096,212673099
212665210	212665214,5842737587
212665214	5842737520,212719149
212666380	5650209494
212666474	212711644,212715666
212666566	212801441,5852278807,212820632
212666680	5746218306,212681097
212666683	5746218306,212713273,212780724,212666692
212666692	212696247,212666725,212666683,212713271
212666725	212666727,212666692,212713360,212713254
212666727	212712179,212666725,212712182
212666865	212666867,212851509,212801445
212666867	212666865,212808747,212781599,212666873
212666873	212730984,212666875,212666867
212666875	212666879,212666873,212781602
212666879	212730986,212666882,212666875
212666882	212673134,5842744673,212666879
212666886	212666890,5842744673,212911675
212666890	5842735672,212666886,212719163
212667074	212667077,212667083,212698899
212667077	212681231,212667074,212681228
212667083	212667074,212859878,212852341
212667276	1260394686,212619377,212719889,4952103357
212667604	212691120,212667636,212667607
212667607	212667610,212763572,212667604
212667610	212667613,212667607,212684857
212667613	212667610,212807852,212667623
212667623	212667613,212866219,212866210
212667633	212641129,212830953
212667636	212641129,212667604,212870534
212667644	810470595,212768219,212765253
212667648	810470595
212667659	212649764
212667662	212667665,212677072,212649764,212658883
212667665	212955626,212667662,212692872
212667815	212715633,212715642
212667844	212667848,212805576,212892528
212667848	212667851,212667844,212805578
212667851	212667848,212805580,212667868
212667868	212805582,212667883,212667851
212667883	212667892,212667868,5757803311
212667892	212667895,5757787489,212667883
212667895	212667892,212598966,212805588,5757787492
212667898	212658700,212920746,212631465,212598978
212668097	212713416,212713413
212668101	212668891,212668887,212668097
212668113	212668118,212686291
212668118	212668113,212674293
212668476	212668478,212965740,212624913
212668478	212668480,212624922,212787652
212668480	212668478
212668489	212644643,212713858,212852344
212668581	212851523,212668584,212859876
212668584	212668581,2704252511,2704252514
212668635	212668639,212765248,5842735673
212668639	212668635,810470595,212768221
212668749	212728664,12293234438,212727757
212668784	212668787,9678131786,9678131795
212668787	212668784,212694548,212694542
212668842	212611399,212611396,212713254
212668853	212615839,212713366,212812465,212668864
212668864	212727769,212668867,212668853
212668867	5787699502,212800565,212668864
212668871	212713388,5787699502
212668876	212918283,5787700766,212668879
212668879	212669372,212668881,212668876
212668881	212669395,5743055659,212668879
212668884	212668887,5743055659,212757364
212668887	212668101,212668884,212713410,212899196
212668891	212668892,212668101,212706403
212668892	212668894,212668891
212668894	212643320,212668892
212668897	212668899,212650649
212668899	212668901,212668897,5787760751
212668901	212728131,212668902,212668899
212668902	212728138,212945918,212668901,212631916
212668904	212668906,212631916,212745051
212668906	212668909,212668904
212668909	212916340,212668906,212668912
212668912	212728153,212644158,212668914,212668909
212668914	212644161,212668917,212668912
212668917	212676455,212668918,212668914
212668918	212644165,212668920,212668917
212668920	212668922,212668918
212668922	212920077,212668924,212668920
212668924	212668922,212728159,212668927
212668927	212890879,212636856,212668924
212668930	212692853,212636856,212668933
212668933	212692865,212668935,212668930
212668935	212668937,212668933
212668937	212892526,212668935,212662364
212669033	212894206,212627890
212669039	212669033,212627899
212669043	212627904,212669039,212669050,212691193
212669050	212669043,212691153,212627909
212669259	212669262,212713475,212713472
212669262	212669259
212669332	212669334,212814456,212814453
