42427386	42427381,42444916
42427390	42427393,42427386,42443676
42427393	42443677
42427411	9802614802,42427412
42427412	272196096,42440628,4145424858,9802614802
42427423	42428206,42430274
42427426	42427423,42437890
42427427	42427426,42435629
42427477	42427427,42437909
42427483	42453630,42427477
42427494	246580797,42445314,246580466
42427504	42444884,60915682
42427507	1544809872,42427504,1544809889
42427519	42436734
42427523	42427519
42427531	42427523,42448607
42427538	42427531,42448611
42427649	42427538,42438839
42427735	42427649,42433797,42438839,42447399
42427742	42452117,7499263656
42427744	42427742,7476469426,42432000,42437786
42427750	370888101,7476469426
42427762	42432818,42445947
42427764	42427762
42427768	42433346,42437942
42427769	42427768,1762221470,42433138
42427773	42427769,42433138,42437944
42427780	42427782,42429109,42429104
42427782	42427780,42454300
42427786	42427787,42438544
42427787	42427797,42428223
42427797	42430288,42427805
42427805	42427812,42438547
42427812	5545401594,4443775464
42427821	42437693,42427824
42427824	42430603,12161224637
42427834	1795811317,7541804761,42445585
42427844	1763749977,42427846,42429174
42427846	1764647103
42427849	1764647103,42427852
42427852	42431177,42427849,42427855
42427855	42427859,42429212,42427852
42427859	42432789,42432795,42427855,42427863
42427863	42437921,42427867,42445635,42427859
42427867	42437923,42427870,42446604,42427863
42427870	42427873,42431242,42431252,42427867
42427873	42455705,42427877,42437925,42427870
42427877	42445773,42455705,42427873
42427881	42427883,42439620
42427883	42427881,4205440429,42427888
42427888	42427891,42427883
42427891	42432980,42427894,42427888
42427894	4515465264,42439653,42427891
42427915	42440397,42433564,42443280,42424225
42427926	1544809891,42429287,42731542
42427934	42437835,1544782721
42427936	42427934,42437834
42427939	42427936
42427956	42421960,42437536,42431889
42427965	42424672,42436531,42427968
42427968	42427965,42427970,42451332
42427970	42429986,4886250352,42427968,42427972
42427972	42427975,42427970
42427975	42427972,42427979
42427979	42447237,42427975,42427985
42427985	42437451,42427979,42427991
42427991	1733612450,42427985,42427996
42427996	42455695,42427991,42428003
42428003	9906953435,42427996,42428005
42428005	42445247,42428007,42428003
42428007	596799866,42436492,42428005,42428010
42428010	596799891,42438805,42428012,42428007
42428012	371197453,42428013,42428010
42428013	589298326,42430075,42428014,42428012
42428014	6086355078,42428015,42428013
42428015	4562863353,42446478,42428016,42428014
42428016	42428015,42428020
42428020	42428022,42428016,42456060,42451744
42428022	42438513,42428024,42428020
